"Orthogroup","V1","Entrez"
"OG0012197","NP_989737","378927"
"OG0012198","XP_004940739","770844"
"OG0012199","XP_004936170","428786"
"OG0012202","XP_040554676","396115"
"OG0012203","NP_989674","374258"
"OG0012204","XP_015140963","770624"
"OG0012205","XP_004936089","422761"
"OG0012206","XP_420703","422750"
"OG0012207","XP_004941128","769372"
"OG0012208","XP_420532","422573"
"OG0012210","NP_001264438","416978"
"OG0012213","XP_015140637","428670"
"OG0012216","NP_990403","395954"
"OG0012217","XP_015140661","422040"
"OG0012217","XP_015140661","422039"
"OG0012220","NP_001280131","415301"
"OG0012221","NP_001186677","415297"
"OG0012222","XP_413747","415361"
"OG0012223","XP_004935295","101748254"
"OG0012224","XP_001233032","422245"
"OG0012225","XP_004935298","416735"
"OG0012227","XP_015135242","417171"
"OG0012229","XP_004946083","100858563"
"OG0012232","XP_024997291","772106"
"OG0012235","NP_001308528","420001"
"OG0012236","NP_001007844","417221"
"OG0012238","XP_004945486","416388"
"OG0012242","XP_040505985","418221"
"OG0012243","NP_001012558","418227"
"OG0012245","XP_416442","418216"
"OG0012247","XP_423597","425906"
"OG0012249","NP_001026565","426734"
"OG0012250","XP_418455","420348"
"OG0012251","XP_040552362","101748694"
"OG0012252","XP_040551602","421012"
"OG0012254","XP_025007285","423660"
"OG0012255","XP_015140514","100858986"
"OG0012256","XP_015140519","107053157"
"OG0012257","XP_015140518","107053156"
"OG0012258","XP_015140493","770678"
"OG0012259","XP_015140499","428658"
"OG0012260","XP_421599","423722"
"OG0012262","NP_990452","396018"
"OG0012263","NP_001269006","423634"
"OG0012264","NP_001185571","416990"
"OG0012265","XP_040504149","427062"
"OG0012266","XP_415303","417013"
"OG0012267","XP_015150402","427718"
"OG0012268","NP_990490","396067"
"OG0012270","NP_001026130","420400"
"OG0012271","XP_003642860","431201"
"OG0012272","XP_015133086","101747752"
"OG0012275","XP_424746","427157"
"OG0012277","XP_003642989","427199"
"OG0012278","XP_003643031","425372"
"OG0012279","XP_040516033","100859632"
"OG0012280","XP_025002747","419073"
"OG0012281","XP_003640664","425130"
"OG0012282","XP_040554209","427092"
"OG0012283","XP_040509280","107055301"
"OG0012284","XP_003641003","100859633"
"OG0012286","XP_015131472","420862"
"OG0012287","NP_001006373","420866"
"OG0012288","XP_015131483","420868"
"OG0012289","XP_015151771","428131"
"OG0012290","XP_015151769","769066"
"OG0012291","XP_421870","424013"
"OG0012295","NP_998723","402783"
"OG0012296","XP_003642862","420022"
"OG0012296","XP_003642862","420021"
"OG0012297","NP_001006502","423763"
"OG0012298","XP_040559089","428954"
"OG0012302","NP_001376578","425531"
"OG0012304","NP_990210","395692"
"OG0012306","XP_421633","423759"
"OG0012307","XP_004943663","101750836"
"OG0012311","XP_015142170","427926"
"OG0012313","XP_416411","418180"
"OG0012314","NP_990504","396086"
"OG0012316","NP_001186504","423029"
"OG0012317","NP_990783","396436"
"OG0012318","XP_040557994","428843"
"OG0012319","XP_426398","428842"
"OG0012320","NP_990182","395657"
"OG0012322","XP_025006366","395943"
"OG0012323","NP_001264807","771365"
"OG0012324","NP_001177825","421603"
"OG0012325","NP_001186349","421604"
"OG0012326","XP_025006405","421605"
"OG0012327","XP_015141634","396186"
"OG0012328","XP_004941389","426932"
"OG0012329","XP_015141657","422968"
"OG0012332","XP_015141809","421598"
"OG0012333","NP_001186335","421593"
"OG0012334","XP_015141644","421600"
"OG0012336","NP_001006406","421602"
"OG0012338","NP_990230","395721"
"OG0012339","XP_426162","428605"
"OG0012340","XP_003641332","421609"
"OG0012341","XP_428889","431338"
"OG0012342","XP_015147078","769039"
"OG0012344","NP_001264374","424888"
"OG0012347","NP_001264353","100858486"
"OG0012347","NP_001264353","423082"
"OG0012348","NP_001289021","771344"
"OG0012350","XP_423959","426297"
"OG0012351","XP_004941244","422653"
"OG0012352","NP_990349","395872"
"OG0012353","NP_990829","396495"
"OG0012354","XP_420536","422576"
"OG0012355","XP_015131801","428752"
"OG0012356","XP_015131728","422575"
"OG0012359","XP_003642297","417293"
"OG0012360","XP_415570","417297"
"OG0012361","XP_015132697","101749520"
"OG0012363","NP_990311","395828"
"OG0012364","NP_001316415","424943"
"OG0012365","XP_004943393","101751236"
"OG0012367","NP_990526","396114"
"OG0012368","XP_040508861","425491"
"OG0012369","NP_001244226","419904"
"OG0012370","XP_015154440","419929"
"OG0012371","XP_418053","419932"
"OG0012372","XP_417961","419827"
"OG0012374","NP_001006324","419887"
"OG0012376","NP_001006327","419926"
"OG0012378","XP_004941145","422578"
"OG0012379","XP_015132010","770386"
"OG0012380","XP_015132009","422580"
"OG0012383","XP_015141946","423042"
"OG0012384","XP_015138176","100858171"
"OG0012385","XP_015155606","100858401"
"OG0012386","XP_025000073","420112"
"OG0012387","NP_001264694","420118"
"OG0012388","XP_015155600","430666"
"OG0012390","XP_015155605","100858365"
"OG0012391","XP_040509505","426623"
"OG0012392","XP_040509706","100857264"
"OG0012393","NP_001376236","420116"
"OG0012395","XP_422308","424465"
"OG0012399","XP_420987","423054"
"OG0012400","NP_001306269","107049024"
"OG0012402","NP_001376569","768992"
"OG0012403","XP_414654","416338"
"OG0012404","XP_015149381","101749216"
"OG0012407","XP_004949635","101752041"
"OG0012410","NP_001073200","423422"
"OG0012413","XP_004943190","101751271"
"OG0012417","XP_015151050","101747660"
"OG0012419","XP_024999313","425935"
"OG0012420","XP_424963","427390"
"OG0012421","XP_015152922","426922"
"OG0012423","NP_998745","404773"
"OG0012424","XP_015132181","770869"
"OG0012425","NP_001038147","693259"
"OG0012428","NP_001378842","101751928"
"OG0012430","XP_024997196","770691"
"OG0012435","XP_015150072","107054634"
"OG0012436","XP_040503620","416587"
"OG0012438","XP_015147252","100859315"
"OG0012439","NP_001304329","101749516"
"OG0012441","XP_040561897","100859600"
"OG0012443","XP_001234366","771061"
"OG0012444","XP_015152490","428176"
"OG0012447","XP_001232633","769373"
"OG0012450","NP_001376490","415971"
"OG0012451","XP_024999390","426278"
"OG0012454","XP_417939","419802"
"OG0012456","XP_040551953","121109862"
"OG0012457","XP_040511001","112530906"
"OG0012460","NP_001384166","107055131"
"OG0012463","XP_003642840","429940"
"OG0012464","XP_015154968","100857443"
"OG0012465","XP_015154958","430679"
"OG0012467","XP_003642963","100859235"
"OG0012472","XP_040556017","422255"
"OG0012473","XP_025006217","101747944"
"OG0012474","XP_040562697","100859848"
"OG0012476","NP_001264492","424557"
"OG0012479","XP_004948813","101748229"
"OG0012481","XP_015135322","417113"
"OG0012484","XP_025009460","769240"
"OG0012489","XP_040560353","101748402"
"OG0012490","XP_015152964","426299"
"OG0012491","XP_015152973","107054985"
"OG0012494","XP_025010434","415955"
"OG0012495","NP_001006467","423063"
"OG0012496","NP_001264791","416040"
"OG0012497","NP_001264767","771001"
"OG0012498","XP_040502230","427573"
"OG0012500","NP_001305338","415891"
"OG0012501","XP_414455","416124"
"OG0012502","XP_015154916","395502"
"OG0012503","XP_015152944","425304"
"OG0012504","XP_040562709","415367"
"OG0012505","NP_001383091","395798"
"OG0012506","XP_001233375","770061"
"OG0012507","NP_001129258","100190948"
"OG0012508","XP_040554203","426319"
"OG0012509","XP_015139894","428585"
"OG0012510","XP_001233932","771652"
"OG0012511","XP_003641034","425840"
"OG0012512","XP_015140473","430980"
"OG0012513","NP_001186427","422992"
"OG0012514","NP_001305330","422991"
"OG0012515","XP_015142257","396509"
"OG0012516","NP_001264454","416391"
"OG0012517","NP_001004375","416651"
"OG0012518","NP_001025809","416559"
"OG0012520","XP_040503438","416478"
"OG0012521","XP_015149815","416458"
"OG0012522","XP_015150028","416608"
"OG0012523","NP_001034693","427689"
"OG0012524","XP_425222","427649"
"OG0012526","XP_040503650","374023"
"OG0012527","XP_015150133","430233"
"OG0012528","NP_001384012","395378"
"OG0012529","NP_001026637","427663"
"OG0012530","XP_422896","425104"
"OG0012531","XP_004949159","427355"
"OG0012532","XP_015136037","431566"
"OG0012533","XP_004949212","431607"
"OG0012535","XP_025004714","428655"
"OG0012536","NP_001026219","421373"
"OG0012537","XP_419458","421402"
"OG0012538","XP_040552367","420991"
"OG0012541","XP_003640684","420482"
"OG0012542","NP_001264419","420379"
"OG0012543","XP_418511","420405"
"OG0012544","XP_040551391","428401"
"OG0012545","NP_001254648","100859435"
"OG0012547","XP_040512475","427440"
"OG0012548","NP_001274122","427844"
"OG0012550","XP_015136386","107052452"
"OG0012551","XP_015150604","418324"
"OG0012553","XP_015143368","423509"
"OG0012554","XP_015137927","101749664"
"OG0012555","XP_015133452","421068"
"OG0012556","NP_001005843","415752"
"OG0012557","NP_001005841","415744"
"OG0012558","XP_421439","423546"
"OG0012559","XP_015134592","100858397"
"OG0012560","XP_004944245","415743"
"OG0012562","XP_015151838","419168"
"OG0012564","XP_001231375","768660"
"OG0012565","XP_040506616","419231"
"OG0012566","XP_422785","424977"
"OG0012567","XP_426719","429164"
"OG0012568","NP_001376650","427779"
"OG0012569","XP_015135336","417098"
"OG0012572","XP_025011302","416905"
"OG0012572","XP_025011302","416904"
"OG0012573","XP_015143281","423461"
"OG0012574","XP_025011372","416810"
"OG0012575","XP_015131405","420799"
"OG0012576","XP_015143335","423483"
"OG0012577","XP_003640789","100857506"
"OG0012578","XP_025003793","420667"
"OG0012579","NP_989829","395159"
"OG0012580","NP_001289036","772135"
"OG0012581","XP_003642151","771857"
"OG0012582","XP_424873","427291"
"OG0012583","XP_004938803","418899"
"OG0012584","XP_425631","428073"
"OG0012585","NP_989750","386582"
"OG0012586","XP_015133057","395401"
"OG0012587","XP_004938977","101752023"
"OG0012588","NP_001383923","404751"
"OG0012589","XP_004949637","427368"
"OG0012590","XP_025004903","421713"
"OG0012591","NP_001012909","422917"
"OG0012592","NP_001385126","100857742"
"OG0012595","XP_001234671","417604"
"OG0012596","XP_004946710","417597"
"OG0012597","XP_015151241","417564"
"OG0012598","NP_001025886","417562"
"OG0012599","XP_015133970","422253"
"OG0012600","XP_040556022","422259"
"OG0012601","XP_418911","420820"
"OG0012602","NP_001376445","101747741"
"OG0012603","NP_990316","395833"
"OG0012604","XP_015134082","422341"
"OG0012605","XP_420137","422135"
"OG0012606","NP_001025749","415831"
"OG0012607","XP_025010027","431137"
"OG0012609","NP_001038136","693248"
"OG0012610","XP_001231599","768576"
"OG0012611","XP_414188","415825"
"OG0012612","XP_001232920","769632"
"OG0012613","XP_003642646","419734"
"OG0012614","NP_001006318","419760"
"OG0012615","NP_001239214","419778"
"OG0012617","XP_004938004","772197"
"OG0012618","XP_015154557","428262"
"OG0012619","NP_001165357","419811"
"OG0012620","XP_024999604","421160"
"OG0012621","XP_040508871","428261"
"OG0012622","XP_015154583","419822"
"OG0012623","XP_004935032","419856"
"OG0012624","NP_989804","395130"
"OG0012625","NP_001258541","419909"
"OG0012626","XP_015154207","421167"
"OG0012627","XP_015154284","100859291"
"OG0012628","XP_418407","420294"
"OG0012629","XP_015138510","420361"
"OG0012630","XP_004940008","420228"
"OG0012631","XP_015138248","374246"
"OG0012632","NP_989731","378918"
"OG0012633","NP_001258456","430912"
"OG0012634","XP_015132680","107051882"
"OG0012635","XP_015158186","100859027"
"OG0012636","NP_001276708","419366"
"OG0012637","XP_015152291","100736561"
"OG0012638","XP_423315","425564"
"OG0012639","XP_015152449","395461"
"OG0012640","XP_015152615","428185"
"OG0012641","XP_004943367","424882"
"OG0012642","XP_025010757","769199"
"OG0012643","XP_015145979","424417"
"OG0012644","NP_990149","395612"
"OG0012645","XP_025008796","429823"
"OG0012646","NP_001006441","422501"
"OG0012647","NP_001385165","424063"
"OG0012648","NP_001038154","693266"
"OG0012649","NP_001180598","395268"
"OG0012650","XP_004940367","101747493"
"OG0012651","NP_001012935","424143"
"OG0012653","NP_001001305","396195"
"OG0012654","XP_426241","428683"
"OG0012655","XP_015150942","422114"
"OG0012656","XP_025006033","422381"
"OG0012657","NP_001264835","422351"
"OG0012658","XP_416843","418645"
"OG0012659","XP_004942384","423935"
"OG0012660","XP_024998672","426779"
"OG0012661","NP_001006570","426787"
"OG0012662","XP_025007688","101748342"
"OG0012663","XP_424063","426415"
"OG0012665","XP_015134176","423672"
"OG0012666","NP_001008478","424496"
"OG0012667","XP_422321","424478"
"OG0012669","XP_015146772","424590"
"OG0012671","XP_025000746","427648"
"OG0012672","XP_001233854","416376"
"OG0012673","XP_015144277","423842"
"OG0012674","NP_990120","395567"
"OG0012675","NP_001376443","769927"
"OG0012675","NP_001376443","425345"
"OG0012676","XP_003642394","417427"
"OG0012677","XP_416362","418130"
"OG0012678","XP_001234652","418054"
"OG0012681","XP_001233649","770755"
"OG0012682","XP_015143032","418106"
"OG0012683","XP_003640432","771207"
"OG0012684","NP_001038138","693250"
"OG0012685","NP_001264679","417970"
"OG0012686","NP_989871","395219"
"OG0012687","XP_015132650","429138"
"OG0012688","XP_015131904","422646"
"OG0012689","XP_015143931","423771"
"OG0012691","XP_015155270","769076"
"OG0012692","XP_040509461","420066"
"OG0012693","NP_001289124","100859352"
"OG0012694","NP_001004397","420077"
"OG0012695","NP_001185919","770363"
"OG0012696","XP_015155463","101748529"
"OG0012697","NP_001006340","425795"
"OG0012697","NP_001006340","420131"
"OG0012698","XP_418256","420139"
"OG0012700","XP_421626","423750"
"OG0012701","NP_001183985","422492"
"OG0012702","XP_420559","422600"
"OG0012703","XP_040509712","100857594"
"OG0012704","XP_418271","420157"
"OG0012705","XP_040562178","415298"
"OG0012706","NP_989747","386578"
"OG0012707","NP_001072944","415333"
"OG0012708","XP_004942127","423734"
"OG0012709","XP_040507305","419469"
"OG0012710","NP_001026102","420027"
"OG0012711","NP_990731","396365"
"OG0012712","XP_015144248","100858689"
"OG0012713","XP_015153068","100857945"
"OG0012714","XP_015142514","423187"
"OG0012716","NP_001026008","419081"
"OG0012717","NP_001361263","115874043"
"OG0012717","NP_001361263","769277"
"OG0012718","XP_015151039","422089"
"OG0012719","NP_001289126","101751277"
"OG0012721","XP_004937609","417804"
"OG0012723","NP_001186545","417842"
"OG0012724","XP_040511931","554220"
"OG0012726","XP_024998355","100857390"
"OG0012727","NP_001289098","770190"
"OG0012728","XP_015136495","430542"
"OG0012728","XP_015136495","419056"
"OG0012729","NP_001103908","771773"
"OG0012730","XP_001234207","770888"
"OG0012731","XP_040502454","430723"
"OG0012732","XP_004945320","416571"
"OG0012734","NP_990584","396185"
"OG0012735","NP_990356","395881"
"OG0012737","XP_015144125","423869"
"OG0012738","XP_025007582","423834"
"OG0012741","NP_001001609","414341"
"OG0012742","XP_015155626","420122"
"OG0012744","NP_990764","396413"
"OG0012745","XP_015149718","416628"
"OG0012746","NP_990653","396262"
"OG0012748","XP_001235310","776186"
"OG0012749","NP_001383033","374150"
"OG0012750","XP_003640745","374051"
"OG0012751","NP_001258101","100858412"
"OG0012752","XP_015138136","107052707"
"OG0012753","XP_004939306","428419"
"OG0012754","XP_015138366","420179"
"OG0012755","NP_001264976","771999"
"OG0012756","XP_025006025","101748297"
"OG0012757","XP_015140822","107053203"
"OG0012758","XP_015128468","418614"
"OG0012759","XP_004941217","428756"
"OG0012760","NP_990717","396346"
"OG0012761","NP_990864","396546"
"OG0012762","XP_015128625","107049492"
"OG0012763","NP_001138902","769392"
"OG0012765","XP_015128630","107049494"
"OG0012766","XP_025006208","107049491"
"OG0012767","NP_990516","396101"
"OG0012768","NP_001038133","431414"
"OG0012769","NP_001186587","423212"
"OG0012770","XP_025002247","107057587"
"OG0012772","XP_015142590","423240"
"OG0012773","NP_001384050","423130"
"OG0012774","NP_001008472","423440"
"OG0012775","NP_001166064","100359387"
"OG0012776","XP_025006420","422995"
"OG0012777","XP_040557039","428856"
"OG0012779","XP_025007105","112532567"
"OG0012780","XP_015141908","100859008"
"OG0012781","XP_004941326","430454"
"OG0012781","XP_004941326","426015"
"OG0012782","NP_001305914","100858635"
"OG0012784","NP_001316146","423134"
"OG0012785","NP_001026717","428857"
"OG0012786","NP_990823","396488"
"OG0012788","NP_001376442","769927"
"OG0012788","NP_001376442","425345"
"OG0012789","XP_025007684","100857342"
"OG0012790","XP_015143625","107053634"
"OG0012792","XP_025007814","100857693"
"OG0012794","XP_040558888","374156"
"OG0012795","NP_990362","107053698"
"OG0012796","XP_040558807","768405"
"OG0012797","NP_001378838","107053700"
"OG0012798","XP_040559945","424042"
"OG0012799","NP_001038149","693261"
"OG0012800","XP_001237035","424026"
"OG0012801","NP_001006513","424034"
"OG0012802","NP_001383927","771008"
"OG0012803","XP_025008373","107053847"
"OG0012805","XP_015145920","424391"
"OG0012806","NP_001264489","424529"
"OG0012807","NP_001383603","107051027"
"OG0012809","XP_015146712","107054041"
"OG0012812","XP_040561634","431092"
"OG0012813","XP_426700","429145"
"OG0012814","XP_015132541","107051857"
"OG0012815","XP_015134588","768838"
"OG0012816","XP_040562619","107054237"
"OG0012817","NP_001280123","415315"
"OG0012818","NP_001269258","101747767"
"OG0012819","XP_015147857","770775"
"OG0012820","XP_414227","415867"
"OG0012824","NP_001091007","770592"
"OG0012825","XP_414411","416074"
"OG0012826","NP_989524","374017"
"OG0012828","NP_989497","373980"
"OG0012829","XP_015128438","101751513"
"OG0012829","XP_015128438","426044"
"OG0012830","XP_040503687","429301"
"OG0012831","XP_425223","427650"
"OG0012832","NP_001265655","426917"
"OG0012833","XP_040503857","100859904"
"OG0012835","XP_424594","426990"
"OG0012836","XP_015130711","396088"
"OG0012837","XP_040504148","770540"
"OG0012838","NP_001289078","770937"
"OG0012839","NP_989532","374028"
"OG0012840","NP_989509","373998"
"OG0012841","XP_015150372","770657"
"OG0012842","XP_015131062","101748488"
"OG0012843","NP_001264621","770750"
"OG0012844","XP_015135239","100857402"
"OG0012846","XP_040505122","431400"
"OG0012847","XP_015135120","417279"
"OG0012848","NP_001289131","417269"
"OG0012849","NP_001025873","417349"
"OG0012850","XP_420075","422072"
"OG0012851","XP_425385","427813"
"OG0012852","NP_989776","427815"
"OG0012852","NP_989776","395091"
"OG0012853","XP_001233620","771509"
"OG0012854","NP_001385095","123575613"
"OG0012857","NP_989462","373922"
"OG0012858","NP_990621","396227"
"OG0012859","XP_024998125","107054855"
"OG0012860","XP_040506772","101747236"
"OG0012861","XP_015152055","419302"
"OG0012862","NP_001264955","769996"
"OG0012863","XP_004947545","100858896"
"OG0012864","XP_015128751","107049545"
"OG0012865","XP_003642597","100857332"
"OG0012867","XP_424392","426780"
"OG0012868","NP_990796","396452"
"OG0012869","XP_040507498","101749459"
"OG0012870","XP_417720","419572"
"OG0012871","XP_003642799","100859351"
"OG0012872","NP_001289063","419924"
"OG0012873","XP_015154266","107055156"
"OG0012874","XP_003642859","100858738"
"OG0012875","XP_001234221","772251"
"OG0012877","XP_015155031","107055299"
"OG0012878","XP_040509345","771191"
"OG0012879","XP_424268","426639"
"OG0012880","XP_015152726","101749360"
"OG0012881","XP_015155455","427264"
"OG0012883","XP_040509531","100858130"
"OG0012885","NP_001289106","768930"
"OG0012886","XP_003642907","100857535"
"OG0012887","XP_025000194","107055336"
"OG0012888","NP_990361","395887"
"OG0012889","XP_025000172","107055326"
"OG0012890","XP_025000152","107051263"
"OG0012891","XP_015136505","107052471"
"OG0012892","XP_003643032","100857393"
"OG0012894","XP_001232123","769700"
"OG0012895","NP_001106671","427223"
"OG0012896","NP_001026779","431565"
"OG0012897","XP_004949280","770168"
"OG0012899","XP_003643062","426175"
"OG0012900","NP_001383859","395578"
"OG0012903","XP_015139282","421426"
"OG0012904","NP_001305961","107052930"
"OG0012905","XP_015138892","107052849"
"OG0012906","XP_015139333","428567"
"OG0012909","XP_015140491","776812"
"OG0012910","NP_001116503","404297"
"OG0012911","NP_001385072","428547"
"OG0012912","NP_001382976","396104"
"OG0012913","NP_001383844","421234"
"OG0012914","NP_001012318","374078"
"OG0012915","XP_003640938","101750093"
"OG0012915","XP_003640938","100858699"
"OG0012916","XP_015131501","420882"
"OG0012917","XP_040553826","769943"
"OG0012918","XP_040562790","429348"
"OG0012919","NP_001161203","418049"
"OG0012920","NP_001376460","770933"
"OG0012921","NP_001264291","417916"
"OG0012922","XP_040545463","776599"
"OG0012923","XP_015133248","107051963"
"OG0012924","NP_001186559","417852"
"OG0012926","NP_001258868","772196"
"OG0012927","NP_001182714","100502566"
"OG0012928","XP_420136","422134"
"OG0012930","XP_015134517","415302"
"OG0012931","XP_040507383","769475"
"OG0012933","XP_015154966","100858002"
"OG0012934","XP_025003151","107055991"
"OG0012944","XP_040508781","121109077"
"OG0012944","XP_040508781","121107606"
"OG0012947","NP_990146","395607"
"OG0012948","XP_420016","422009"
"OG0012949","XP_015140708","421998"
"OG0012950","XP_015154157","772356"
"OG0012951","XP_004942901","429036"
"OG0012952","XP_015154137","101749097"
"OG0012958","XP_015154090","107055138"
"OG0012959","XP_015153803","425644"
"OG0012961","XP_414551","416228"
"OG0012962","NP_001026576","426906"
"OG0012964","XP_003643022","431663"
"OG0012966","NP_001376668","416147"
"OG0012967","XP_015149142","100859549"
"OG0012968","XP_429212","431660"
"OG0012969","XP_025007723","423907"
"OG0012970","XP_015155882","426646"
"OG0012971","NP_001292174","396045"
"OG0012974","XP_025001044","395587"
"OG0012975","XP_025001426","107051549"
"OG0012976","XP_015151740","419135"
"OG0012978","NP_001026561","426667"
"OG0012979","XP_040508295","426109"
"OG0012980","NP_001026527","426108"
"OG0012981","XP_040508413","426041"
"OG0012982","XP_423721","426042"
"OG0012983","XP_015130124","107050968"
"OG0012984","XP_040508417","100857251"
"OG0012985","XP_024999412","429985"
"OG0012986","XP_015154145","770407"
"OG0012987","XP_015154103","425074"
"OG0012988","XP_040508302","430741"
"OG0012989","XP_040508418","101751669"
"OG0012990","XP_024999342","107051565"
"OG0012991","XP_040508422","112530296"
"OG0012992","XP_040508423","112530289"
"OG0012993","XP_040513188","107050985"
"OG0012996","NP_001006569","426563"
"OG0012997","XP_428250","430698"
"OG0012999","NP_001336668","421233"
"OG0012999","NP_001336668","421232"
"OG0013004","XP_025001216","769661"
"OG0013005","NP_001289086","426880"
"OG0013006","XP_015155733","426887"
"OG0013007","XP_015155834","107055413"
"OG0013008","XP_040506390","771883"
"OG0013011","NP_001074361","776036"
"OG0013012","XP_040510219","101748084"
"OG0013014","XP_015149312","418286"
"OG0013015","XP_040512570","121108647"
"OG0013017","XP_040563150","101752024"
"OG0013019","XP_025003879","425985"
"OG0013020","XP_015148493","395991"
"OG0013021","XP_040510688","426469"
"OG0013022","XP_040507160","419360"
"OG0013023","XP_040507184","419361"
"OG0013025","NP_001006196","417041"
"OG0013026","XP_015150444","417043"
"OG0013027","XP_001234312","770993"
"OG0013030","XP_040507422","419531"
"OG0013031","XP_003643058","427472"
"OG0013032","XP_001231781","431305"
"OG0013034","XP_025001257","426184"
"OG0013035","XP_015128901","100859343"
"OG0013036","XP_040510850","101749333"
"OG0013037","XP_015155868","426899"
"OG0013039","XP_015132121","428068"
"OG0013040","NP_001376458","770818"
"OG0013041","XP_015152907","426776"
"OG0013042","XP_414787","416480"
"OG0013044","XP_025003265","100859797"
"OG0013045","NP_001027562","419486"
"OG0013050","XP_001232838","419604"
"OG0013051","XP_024998919","428232"
"OG0013052","XP_015152709","419505"
"OG0013054","NP_001185469","419577"
"OG0013056","XP_015153338","419648"
"OG0013057","NP_001269260","419646"
"OG0013058","XP_015136639","100858159"
"OG0013060","XP_040560658","429074"
"OG0013062","NP_001376225","395922"
"OG0013066","XP_015151954","419274"
"OG0013067","NP_001376610","416993"
"OG0013068","NP_001026309","422571"
"OG0013070","XP_040555969","769944"
"OG0013072","XP_040551485","420408"
"OG0013073","XP_015155766","101751192"
"OG0013074","NP_001012972","429172"
"OG0013075","XP_025010728","769813"
"OG0013077","NP_001296985","421093"
"OG0013078","XP_001234392","771089"
"OG0013080","XP_015133481","421087"
"OG0013083","XP_003640831","100857655"
"OG0013084","NP_001029997","428759"
"OG0013085","NP_001335586","109648311"
"OG0013086","XP_040551337","101749956"
"OG0013088","XP_024998589","107049953"
"OG0013091","XP_025008733","426252"
"OG0013093","NP_001376444","769034"
"OG0013094","XP_040508399","112532089"
"OG0013095","XP_003642733","395847"
"OG0013096","XP_040508592","100857323"
"OG0013097","XP_015135533","100859816"
"OG0013099","XP_040513266","121108973"
"OG0013100","XP_003642731","427053"
"OG0013101","XP_003642742","100859849"
"OG0013102","XP_003642714","100859441"
"OG0013104","XP_015147701","427516"
"OG0013105","NP_001289037","100859179"
"OG0013106","XP_418112","419990"
"OG0013107","XP_015154923","396230"
"OG0013108","XP_015154959","426499"
"OG0013110","XP_040508986","373946"
"OG0013111","XP_004948605","429523"
"OG0013112","XP_040509249","429353"
"OG0013113","NP_001025927","417987"
"OG0013114","XP_024999765","425673"
"OG0013115","NP_001180514","426233"
"OG0013117","XP_040512005","431596"
"OG0013120","NP_001092828","429828"
"OG0013123","NP_001012954","426183"
"OG0013125","XP_003642746","100857912"
"OG0013126","NP_001186610","423246"
"OG0013128","XP_004950881","426090"
"OG0013129","XP_025001507","430113"
"OG0013130","XP_015155845","776802"
"OG0013131","XP_001235224","772022"
"OG0013132","XP_015155646","107055371"
"OG0013134","NP_001376486","415442"
"OG0013135","NP_001291994","417575"
"OG0013136","XP_040513100","101750376"
"OG0013139","NP_001026657","427978"
"OG0013141","NP_996861","404295"
"OG0013142","NP_001006308","419556"
"OG0013143","XP_015155452","429050"
"OG0013144","XP_015155439","429847"
"OG0013145","NP_001289087","771460"
"OG0013146","NP_001357692","114977882"
"OG0013147","XP_040555217","422308"
"OG0013150","XP_040507508","426128"
"OG0013151","XP_015152953","107054980"
"OG0013153","XP_418091","419969"
"OG0013155","XP_015134532","107049034"
"OG0013155","XP_015134532","426412"
"OG0013156","XP_040552926","421224"
"OG0013157","NP_001335474","420146"
"OG0013158","XP_415451","417168"
"OG0013161","NP_001186406","417727"
"OG0013163","XP_003643468","100859203"
"OG0013165","XP_015130836","100858995"
"OG0013166","XP_040552768","395933"
"OG0013167","XP_001232143","769380"
"OG0013169","XP_040559717","107049003"
"OG0013171","NP_989662","374236"
"OG0013172","XP_015128475","430563"
"OG0013173","XP_040512888","100859759"
"OG0013175","NP_001305339","770955"
"OG0013177","XP_001233764","770430"
"OG0013180","NP_001001614","414743"
"OG0013182","XP_003643443","100857580"
"OG0013183","NP_001385108","776856"
"OG0013184","XP_015155123","427973"
"OG0013185","XP_424471","426863"
"OG0013186","XP_422050","424203"
"OG0013187","XP_003643535","100857417"
"OG0013188","XP_425908","428348"
"OG0013189","XP_040509500","425719"
"OG0013190","XP_015155607","100858428"
"OG0013198","XP_015135505","425667"
"OG0013202","XP_024999300","101747902"
"OG0013208","XP_015129286","107049993"
"OG0013209","XP_040508452","101750908"
"OG0013210","NP_001239054","771694"
"OG0013211","XP_004939443","420634"
"OG0013216","XP_004947257","101751715"
"OG0013217","NP_001017414","548628"
"OG0013221","XP_040513227","112530071"
"OG0013225","XP_040513285","101750419"
"OG0013226","XP_040508579","121107594"
"OG0013227","XP_015155768","100858732"
"OG0013228","XP_025001344","100858933"
"OG0013229","XP_015155773","100858903"
"OG0013231","XP_040508504","121107580"
"OG0013232","NP_001026757","430350"
"OG0013233","XP_015133868","422177"
"OG0013235","XP_015154371","395384"
"OG0013238","NP_001376375","420507"
"OG0013242","XP_015150825","417372"
"OG0013243","XP_015140498","100858014"
"OG0013245","XP_015152580","101751184"
"OG0013248","XP_015134523","101751808"
"OG0013249","XP_040561748","101750972"
"OG0013254","XP_414447","416117"
"OG0013255","XP_413878","415505"
"OG0013256","XP_015150097","425933"
"OG0013258","XP_004945438","416664"
"OG0013259","NP_001289088","420997"
"OG0013260","NP_001182479","418664"
"OG0013263","NP_001376383","418422"
"OG0013264","XP_015146987","424931"
"OG0013265","XP_015146986","101748596"
"OG0013266","NP_001026491","425013"
"OG0013268","NP_990524","396110"
