CNS_chr,CNS_start,CNS_end,CNS_name,overlap_or_near_sv,SV_Type,Length_SV,gene_name,expression,DEG_MSU_ID,Trait Class,FC_with_SV/without_SV,Average FPKM of genes with SV,Average FPKM of genes without SV,Distance_between_CNS_and_SV,Distance_between_CNS_and_DEG,Distance_between_CNS_and_callus_DHS,Distance_between_CNS_and_seedling_DHS,Distance_between_CNS_and_plantDHS,Distance_between_CNS_and_motif_TFBS,Distance_between_CNS_and_CE_TFBS,Distance_between_CNS_and_Fun_TFBS
6,9422046,9422121,Os06g0276300_cns002,SV124647,DEL,51204,NA,down,LOC_Os06g16430,NA,0.627354242,4.32407,6.892549231,0,13659,1019,9539,1032,280,748,787
6,9422200,9422237,Os06g0276300_cns003,SV124648,DEL,54908,NA,down,LOC_Os06g16430,NA,0.620198485,5.025246667,8.102642609,0,13813,903,9423,916,294,632,941
6,9422200,9422237,Os06g0276300_cns003,SV124647,DEL,51204,NA,down,LOC_Os06g16430,NA,0.627354242,4.32407,6.892549231,0,13813,903,9423,916,294,632,941
6,9422537,9422560,Os06g0276300_cns004,SV124648,DEL,54908,NA,down,LOC_Os06g16430,NA,0.620198485,5.025246667,8.102642609,0,14150,580,9100,593,0,309,1278
6,9422537,9422560,Os06g0276300_cns004,SV124647,DEL,51204,NA,down,LOC_Os06g16430,NA,0.627354242,4.32407,6.892549231,0,14150,580,9100,593,0,309,1278
6,9422620,9422888,Os06g0276300_cns005,SV124648,DEL,54908,NA,down,LOC_Os06g16430,NA,0.620198485,5.025246667,8.102642609,0,14233,252,8772,265,0,0,1361
6,9422620,9422888,Os06g0276300_cns005,SV124647,DEL,51204,NA,down,LOC_Os06g16430,NA,0.627354242,4.32407,6.892549231,0,14233,252,8772,265,0,0,1361
6,9422895,9423053,Os06g0276300_cns006,SV124648,DEL,54908,NA,down,LOC_Os06g16430,NA,0.620198485,5.025246667,8.102642609,0,14508,87,8607,100,0,4,1636
6,9422895,9423053,Os06g0276300_cns006,SV124647,DEL,51204,NA,down,LOC_Os06g16430,NA,0.627354242,4.32407,6.892549231,0,14508,87,8607,100,0,4,1636
6,9453162,9453228,Os06g0276300_cns007,SV124648,DEL,54908,NA,down,LOC_Os06g16430,NA,0.620198485,5.025246667,8.102642609,0,44775,10152,15112,6786,0,12830,110
6,9453162,9453228,Os06g0276300_cns007,SV124647,DEL,51204,NA,down,LOC_Os06g16430,NA,0.627354242,4.32407,6.892549231,0,44775,10152,15112,6786,0,12830,110
6,9562675,9562712,Os06g0277850_cns008,SV124763,Undefined_DEL,4723,NA,up,LOC_Os06g16640,NA,9.964428004,0.67193463,0.067433337,0,1411,2124,2144,2009,0,0,717
6,10198064,10198184,Os06g0285920_cns002,SV125120,Undefined_DEL,3912,NA,up,LOC_Os06g17570,NA,3.832074593,0.782973667,0.204321092,1876,0,11276,13733,13797,0,599,4107
6,10447928,10448019,Os06g0287700_cns001,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.803705131,31.323025,4.603818713,803,0,1417,2817,2669,0,4926,0
6,10447928,10448019,Os06g0287700_cns001,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.097129525,4.849434909,0.795363603,803,0,1417,2817,2669,0,4926,0
6,10448034,10448272,Os06g0287700_cns002,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.803705131,31.323025,4.603818713,909,0,1523,2923,2775,0,5032,105
6,10448034,10448272,Os06g0287700_cns002,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.097129525,4.849434909,0.795363603,909,0,1523,2923,2775,0,5032,105
6,10448276,10448626,Os06g0287700_cns003,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.803705131,31.323025,4.603818713,1151,0,1765,3165,3017,0,5274,347
6,10448276,10448626,Os06g0287700_cns003,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.097129525,4.849434909,0.795363603,1151,0,1765,3165,3017,0,5274,347
6,10448695,10448878,Os06g0287700_cns004,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.803705131,31.323025,4.603818713,1570,0,2184,3042,3436,161,5693,766
6,10448695,10448878,Os06g0287700_cns004,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.097129525,4.849434909,0.795363603,1570,0,2184,3042,3436,161,5693,766
6,10448903,10449021,Os06g0287700_cns005,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.803705131,31.323025,4.603818713,1778,0,2392,2899,3644,369,5901,974
6,10448903,10449021,Os06g0287700_cns005,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.097129525,4.849434909,0.795363603,1778,0,2392,2899,3644,369,5901,974
6,10449068,10449405,Os06g0287700_cns006,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.803705131,31.323025,4.603818713,1943,0,2557,2515,3809,534,5898,1139
6,10449068,10449405,Os06g0287700_cns006,SV125254,DEL,360,NA,up,LOC_Os06g17970,NA,6.097129525,4.849434909,0.795363603,1943,0,2557,2515,3809,534,5898,1139
6,10471275,10471339,Os06g0288100_cns001,SV125275,DEL,7616,OsCGT,up,LOC_Os06g18010,"001 _ 生化学的性質 : Biochemical character, 022 _ 着色 - アントシアニン : Coloration - Anthocyanin",4.653862146,3.54158,0.760998046,240,7941,0,0,0,66,66,151
6,10471397,10471443,Os06g0288100_cns002,SV125275,DEL,7616,OsCGT,up,LOC_Os06g18010,"001 _ 生化学的性質 : Biochemical character, 022 _ 着色 - アントシアニン : Coloration - Anthocyanin",4.653862146,3.54158,0.760998046,136,7837,0,0,0,0,0,273
6,10479199,10479216,Os06g0288300_cns001,SV125275,DEL,7616,OsCGT,up,LOC_Os06g18010,"001 _ 生化学的性質 : Biochemical character, 022 _ 着色 - アントシアニン : Coloration - Anthocyanin",4.653862146,3.54158,0.760998046,4,64,0,0,0,0,278,1904
6,10565096,10565152,Os06g0289300_cns001,SV125334,DEL,4888,NA,down,LOC_Os06g18160,NA,0.075540214,0.0382063,0.505774318,1000,101,505,1145,516,0,0,0
6,10565096,10565152,Os06g0289300_cns001,SV125340,INS,595,NA,up,LOC_Os06g18160,NA,19.78423707,0.614154529,0.031042619,1837,101,505,1145,516,0,0,0
6,10565096,10565152,Os06g0289300_cns001,SV125342,DEL,5063,NA,up,LOC_Os06g18160,NA,10.54747746,0.622433262,0.059012524,1838,101,505,1145,516,0,0,0
6,10565171,10565265,Os06g0289300_cns002,SV125334,DEL,4888,NA,down,LOC_Os06g18160,NA,0.075540214,0.0382063,0.505774318,1075,0,580,1220,591,0,0,59
6,10565171,10565265,Os06g0289300_cns002,SV125340,INS,595,NA,up,LOC_Os06g18160,NA,19.78423707,0.614154529,0.031042619,1724,0,580,1220,591,0,0,59
6,10565171,10565265,Os06g0289300_cns002,SV125342,DEL,5063,NA,up,LOC_Os06g18160,NA,10.54747746,0.622433262,0.059012524,1725,0,580,1220,591,0,0,59
6,10565562,10565635,Os06g0289300_cns003,SV125334,DEL,4888,NA,down,LOC_Os06g18160,NA,0.075540214,0.0382063,0.505774318,1466,0,865,865,841,0,0,450
6,10565562,10565635,Os06g0289300_cns003,SV125340,INS,595,NA,up,LOC_Os06g18160,NA,19.78423707,0.614154529,0.031042619,1354,0,865,865,841,0,0,450
6,10565562,10565635,Os06g0289300_cns003,SV125342,DEL,5063,NA,up,LOC_Os06g18160,NA,10.54747746,0.622433262,0.059012524,1355,0,865,865,841,0,0,450
6,10565642,10565772,Os06g0289300_cns004,SV125334,DEL,4888,NA,down,LOC_Os06g18160,NA,0.075540214,0.0382063,0.505774318,1546,0,728,728,704,30,30,416
6,10565642,10565772,Os06g0289300_cns004,SV125340,INS,595,NA,up,LOC_Os06g18160,NA,19.78423707,0.614154529,0.031042619,1217,0,728,728,704,30,30,416
6,10565642,10565772,Os06g0289300_cns004,SV125342,DEL,5063,NA,up,LOC_Os06g18160,NA,10.54747746,0.622433262,0.059012524,1218,0,728,728,704,30,30,416
6,10565818,10565890,Os06g0289300_cns005,SV125334,DEL,4888,NA,down,LOC_Os06g18160,NA,0.075540214,0.0382063,0.505774318,1722,0,610,610,586,41,206,298
6,10565818,10565890,Os06g0289300_cns005,SV125340,INS,595,NA,up,LOC_Os06g18160,NA,19.78423707,0.614154529,0.031042619,1099,0,610,610,586,41,206,298
6,10565818,10565890,Os06g0289300_cns005,SV125342,DEL,5063,NA,up,LOC_Os06g18160,NA,10.54747746,0.622433262,0.059012524,1100,0,610,610,586,41,206,298
6,11268961,11268977,Os06g0301300_cns007,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1953,0,4470,4450,4295,3,64,1706
6,11269145,11269166,Os06g0301300_cns008,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1764,0,4654,4634,4479,14,14,1890
6,11269805,11269822,Os06g0301300_cns009,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1108,0,5314,5294,5139,32,73,2550
6,11270031,11270046,Os06g0301300_cns010,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,884,0,5540,5520,5365,81,81,2776
6,11270205,11270239,Os06g0301300_cns011,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,691,0,5714,5694,5539,62,62,2950
6,11270479,11270521,Os06g0301300_cns012,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,409,0,5988,5968,5813,61,61,3224
6,11270534,11270556,Os06g0301300_cns013,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,374,0,6043,6023,5868,116,116,3279
6,11270657,11270724,Os06g0301300_cns014,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,206,0,6166,6146,5991,121,121,3402
6,11270786,11270879,Os06g0301300_cns015,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,51,0,6295,6275,6120,0,0,3531
6,11270900,11270989,Os06g0301300_cns016,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,0,0,6409,6389,6234,0,39,3645
6,11271208,11271434,Os06g0301300_cns017,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,277,0,6717,6646,6542,29,347,3257
6,11271678,11271901,Os06g0301300_cns018,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,747,0,7187,6179,7012,36,506,2790
6,11271939,11271965,Os06g0301300_cns019,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1008,0,7448,6115,7273,0,442,2726
6,11271982,11272071,Os06g0301300_cns020,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1051,0,7491,6009,7316,23,336,2620
6,11272128,11272261,Os06g0301300_cns021,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1197,0,7637,5819,7462,146,146,2430
6,11272332,11272508,Os06g0301300_cns022,SV125735,INS,163,NA,down,LOC_Os06g19730,NA,0.786651173,31.64118824,40.22264167,1401,0,7841,5572,7666,0,0,2183
6,11311121,11311183,Os06g0302000_cns003,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,26.31671985,4.1072947,0.156071681,1209,0,4430,4450,4461,0,3055,594
6,11311121,11311183,Os06g0302000_cns003,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,Inf,0.003913533,0,1209,0,4430,4450,4461,0,3055,594
6,11311461,11311504,Os06g0302000_cns004,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,26.31671985,4.1072947,0.156071681,888,0,4770,4790,4801,24,3395,273
6,11311461,11311504,Os06g0302000_cns004,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,Inf,0.003913533,0,888,0,4770,4790,4801,24,3395,273
6,11312074,11312148,Os06g0302000_cns005,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,26.31671985,4.1072947,0.156071681,244,0,5383,5403,5414,180,4008,280
6,11312074,11312148,Os06g0302000_cns005,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,Inf,0.003913533,0,244,0,5383,5403,5414,180,4008,280
6,11313094,11313141,Os06g0302000_cns006,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,26.31671985,4.1072947,0.156071681,701,0,5059,5039,5045,203,4413,1300
6,11313094,11313141,Os06g0302000_cns006,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,Inf,0.003913533,0,701,0,5059,5039,5045,203,4413,1300
6,11313319,11313373,Os06g0302000_cns007,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,26.31671985,4.1072947,0.156071681,926,0,4827,4807,4813,0,4181,1525
6,11313319,11313373,Os06g0302000_cns007,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,Inf,0.003913533,0,926,0,4827,4807,4813,0,4181,1525
6,11314184,11314234,Os06g0302000_cns008,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,26.31671985,4.1072947,0.156071681,1791,0,3966,3946,3952,105,3320,2390
6,11314184,11314234,Os06g0302000_cns008,SV125765,INS,732,NA,up,LOC_Os06g19800,040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance,Inf,0.003913533,0,1791,0,3966,3946,3952,105,3320,2390
6,11449659,11449709,Os06g0303600_cns001,SV125850,INS,400,NA,up,LOC_Os06g19970,NA,3.42510397,14.65459333,4.2785835,1301,0,1891,1151,1069,38,3345,966
6,11449830,11449873,Os06g0303600_cns002,SV125850,INS,400,NA,up,LOC_Os06g19970,NA,3.42510397,14.65459333,4.2785835,1472,0,1727,987,905,67,3181,802
6,11948831,11948987,Os06g0312900_cns004,SV126138,DEL,18487,NA,down,LOC_Os06g20760,NA,0,0,0.433282889,1346,20191,380,360,442,0,0,522
6,11956063,11956109,Os06g0312900_cns005,SV126138,DEL,18487,NA,down,LOC_Os06g20760,NA,0,0,0.433282889,0,13069,1571,7592,1547,0,3555,3165
6,11967960,11968020,Os06g0313000_cns001,SV126138,DEL,18487,NA,down,LOC_Os06g20760,NA,0,0,0.433282889,0,1158,649,629,425,0,1157,0
6,11969617,11969782,Os06g0313000_cns002,SV126138,DEL,18487,NA,down,LOC_Os06g20760,NA,0,0,0.433282889,797,0,718,718,311,0,0,170
6,11969860,11969984,Os06g0313000_cns003,SV126138,DEL,18487,NA,down,LOC_Os06g20760,NA,0,0,0.433282889,1040,0,516,516,109,0,83,0
6,11970004,11970055,Os06g0313000_cns004,SV126138,DEL,18487,NA,down,LOC_Os06g20760,NA,0,0,0.433282889,1184,34,445,445,38,0,227,24
6,12445423,12445459,Os06g0320300_cns001,SV126446,DEL,140,NA,up,LOC_Os06g21580,NA,1.395403539,17.38615,12.45958571,902,818,2472,2561,2443,39,536,1493
6,12448061,12448084,Os06g0320300_cns002,SV126446,DEL,140,NA,up,LOC_Os06g21580,NA,1.395403539,17.38615,12.45958571,1560,0,0,0,0,0,0,4131
6,12448182,12448204,Os06g0320300_cns003,SV126446,DEL,140,NA,up,LOC_Os06g21580,NA,1.395403539,17.38615,12.45958571,1681,0,31,11,0,0,20,4252
6,12448240,12448269,Os06g0320300_cns004,SV126446,DEL,140,NA,up,LOC_Os06g21580,NA,1.395403539,17.38615,12.45958571,1739,0,71,69,0,35,78,4310
6,12738268,12738378,Os06g0325700_cns001,SV126524,Undefined_INS,19112,NA,up,LOC_Os06g22000,NA,2.713828915,1.93721419,0.713830625,80,658,97,1142,3260,0,1253,1083
6,12740437,12740488,Os06g0325700_cns002,SV126526,INS,117,NA,up,LOC_Os06g22000,NA,2.707558239,1.886982818,0.696931571,802,951,426,766,1150,132,457,965
6,18153448,18153670,Os06g0508800_cns005,SV126886,Undefined_DEL,338,MetRS|MRS,up,LOC_Os06g31210,001 _ 生化学的性質 : Biochemical character,1.195321289,42.13736364,35.25191429,1811,0,810,810,748,135,135,204
6,18154109,18154265,Os06g0508800_cns006,SV126886,Undefined_DEL,338,MetRS|MRS,up,LOC_Os06g31210,001 _ 生化学的性質 : Biochemical character,1.195321289,42.13736364,35.25191429,1216,0,215,215,153,0,0,199
6,18154379,18154475,Os06g0508800_cns007,SV126886,Undefined_DEL,338,MetRS|MRS,up,LOC_Os06g31210,001 _ 生化学的性質 : Biochemical character,1.195321289,42.13736364,35.25191429,1006,0,5,5,0,0,0,0
6,19062924,19063010,Os06g0520300_cns001,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,1291,32142,33450,33450,33485,61,936,1198
6,19062924,19063010,Os06g0520300_cns001,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,1291,32142,33450,33450,33485,61,936,1198
6,19063087,19063222,Os06g0520300_cns002,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,1079,31930,33238,33238,33273,0,724,1361
6,19063087,19063222,Os06g0520300_cns002,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,1079,31930,33238,33238,33273,0,724,1361
6,19063324,19063437,Os06g0520300_cns003,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,864,31715,33023,33023,33058,153,509,1598
6,19063324,19063437,Os06g0520300_cns003,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,864,31715,33023,33023,33058,153,509,1598
6,19063841,19063963,Os06g0520300_cns004,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,338,31189,32497,32497,32532,0,0,2115
6,19063841,19063963,Os06g0520300_cns004,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,338,31189,32497,32497,32532,0,0,2115
6,19064024,19064123,Os06g0520300_cns005,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,178,31029,32337,32337,32372,67,67,2298
6,19064024,19064123,Os06g0520300_cns005,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,178,31029,32337,32337,32372,67,67,2298
6,19064188,19064351,Os06g0520300_cns006,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,30801,32109,32109,32144,0,231,2462
6,19064188,19064351,Os06g0520300_cns006,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,30801,32109,32109,32144,0,231,2462
6,19065245,19065330,Os06g0520300_cns007,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,29822,31130,31130,31165,0,1288,3288
6,19065245,19065330,Os06g0520300_cns007,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,29822,31130,31130,31165,0,1288,3288
6,19065533,19065615,Os06g0520300_cns008,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,29537,30845,30845,30880,6,1576,3003
6,19065533,19065615,Os06g0520300_cns008,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,29537,30845,30845,30880,6,1576,3003
6,19065710,19065837,Os06g0520300_cns009,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,29315,30623,30623,30658,73,1753,2781
6,19065710,19065837,Os06g0520300_cns009,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,29315,30623,30623,30658,73,1753,2781
6,19065929,19065996,Os06g0520300_cns010,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,29156,30464,30464,30499,0,1836,2622
6,19065929,19065996,Os06g0520300_cns010,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,29156,30464,30464,30499,0,1836,2622
6,19066121,19066218,Os06g0520300_cns011,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,28934,30242,30242,30277,0,1614,2400
6,19066121,19066218,Os06g0520300_cns011,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,28934,30242,30242,30277,0,1614,2400
6,19068530,19068564,Os06g0520300_cns012,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.53615,0,26588,27896,27896,27931,0,582,54
6,19068530,19068564,Os06g0520300_cns012,SV127363,DEL,29709,NA,down,LOC_Os06g32840,NA,0,0,0.235017125,0,26588,27896,27896,27931,0,582,54
6,19976683,19976740,Os06g0534200_cns001,SV127787,DEL,10594,NA,down,LOC_Os06g34330,NA,0.046682037,1.49196515,31.96015556,0,3171,1200,1220,1239,0,3145,1866
6,19978098,19978136,Os06g0534200_cns002,SV127787,DEL,10594,NA,down,LOC_Os06g34330,NA,0.046682037,1.49196515,31.96015556,0,4586,7,0,46,0,1749,470
6,20215532,20215831,Os06g0538900_cns001,SV127909,DEL,1257,NA,up,LOC_Os06g34780,NA,2.518230276,5.114956667,2.031171143,776,0,381,1001,1058,0,0,0
6,20215532,20215831,Os06g0538900_cns001,SV127909,DEL,1257,NA,up,LOC_Os06g34780,NA,3.0990051,2.042139438,0.658966143,776,0,381,1001,1058,0,0,0
6,20216521,20216578,Os06g0538900_cns002,SV127909,DEL,1257,NA,up,LOC_Os06g34780,NA,2.518230276,5.114956667,2.031171143,1765,685,90,542,610,21,230,978
6,20216521,20216578,Os06g0538900_cns002,SV127909,DEL,1257,NA,up,LOC_Os06g34780,NA,3.0990051,2.042139438,0.658966143,1765,685,90,542,610,21,230,978
6,20225190,20225243,Os06g0538900_cns003,SV127918,INS,3690,NA,down,LOC_Os06g34790,NA,0.391405783,25.0555225,64.01418571,968,394,359,359,247,33,33,1050
6,20225190,20225243,Os06g0538900_cns003,SV127918,INS,3690,NA,down,LOC_Os06g34790,NA,0.349853446,18.41124,52.62557857,968,394,359,359,247,33,33,1050
6,20225190,20225243,Os06g0538900_cns003,SV127920,DEL,299,NA,down,LOC_Os06g34790,NA,0.391405783,25.0555225,64.01418571,969,394,359,359,247,33,33,1050
6,20225190,20225243,Os06g0538900_cns003,SV127920,DEL,299,NA,down,LOC_Os06g34790,NA,0.349853446,18.41124,52.62557857,969,394,359,359,247,33,33,1050
6,20225287,20225377,Os06g0538900_cns004,SV127918,INS,3690,NA,down,LOC_Os06g34790,NA,0.391405783,25.0555225,64.01418571,834,491,456,456,344,0,0,1147
6,20225287,20225377,Os06g0538900_cns004,SV127918,INS,3690,NA,down,LOC_Os06g34790,NA,0.349853446,18.41124,52.62557857,834,491,456,456,344,0,0,1147
6,20225287,20225377,Os06g0538900_cns004,SV127920,DEL,299,NA,down,LOC_Os06g34790,NA,0.391405783,25.0555225,64.01418571,835,491,456,456,344,0,0,1147
6,20225287,20225377,Os06g0538900_cns004,SV127920,DEL,299,NA,down,LOC_Os06g34790,NA,0.349853446,18.41124,52.62557857,835,491,456,456,344,0,0,1147
6,20905099,20905128,Os06g0551500_cns001,SV128210,DEL,8804,NA,down,LOC_Os06g35830,NA,0.272183967,0.41352145,1.519271889,1987,882,352,0,1580,62,1106,1274
6,20905099,20905128,Os06g0551500_cns001,SV128210,DEL,8804,NA,down,LOC_Os06g35830,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,1987,882,352,0,1580,62,1106,1274
6,20905099,20905128,Os06g0551500_cns001,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,NA,0.272183967,0.41352145,1.519271889,1987,10485,352,0,1580,62,1106,1274
6,20905099,20905128,Os06g0551500_cns001,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,1987,10485,352,0,1580,62,1106,1274
6,20905883,20905908,Os06g0551500_cns002,SV128210,DEL,8804,NA,down,LOC_Os06g35830,NA,0.272183967,0.41352145,1.519271889,1207,102,0,72,800,17,326,494
6,20905883,20905908,Os06g0551500_cns002,SV128210,DEL,8804,NA,down,LOC_Os06g35830,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,1207,102,0,72,800,17,326,494
6,20905883,20905908,Os06g0551500_cns002,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,NA,0.272183967,0.41352145,1.519271889,1207,9705,0,72,800,17,326,494
6,20905883,20905908,Os06g0551500_cns002,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,1207,9705,0,72,800,17,326,494
6,20907872,20907948,Os06g0551500_cns003,SV128210,DEL,8804,NA,down,LOC_Os06g35830,NA,0.272183967,0.41352145,1.519271889,0,660,0,0,0,0,334,881
6,20907872,20907948,Os06g0551500_cns003,SV128210,DEL,8804,NA,down,LOC_Os06g35830,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,0,660,0,0,0,0,334,881
6,20907872,20907948,Os06g0551500_cns003,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,NA,0.272183967,0.41352145,1.519271889,0,7665,0,0,0,0,334,881
6,20907872,20907948,Os06g0551500_cns003,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,0,7665,0,0,0,0,334,881
6,20908256,20908293,Os06g0551500_cns004,SV128210,DEL,8804,NA,down,LOC_Os06g35830,NA,0.272183967,0.41352145,1.519271889,0,1044,165,165,0,0,0,536
6,20908256,20908293,Os06g0551500_cns004,SV128210,DEL,8804,NA,down,LOC_Os06g35830,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,0,1044,165,165,0,0,0,536
6,20908256,20908293,Os06g0551500_cns004,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,NA,0.272183967,0.41352145,1.519271889,0,7320,165,165,0,0,0,536
6,20908256,20908293,Os06g0551500_cns004,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,0,7320,165,165,0,0,0,536
6,20915798,20915869,Os06g0551800_cns001,SV128210,DEL,8804,NA,down,LOC_Os06g35830,NA,0.272183967,0.41352145,1.519271889,0,8586,127,187,60,289,893,3708
6,20915798,20915869,Os06g0551800_cns001,SV128210,DEL,8804,NA,down,LOC_Os06g35830,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,0,8586,127,187,60,289,893,3708
6,20915798,20915869,Os06g0551800_cns001,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,NA,0.272183967,0.41352145,1.519271889,0,0,127,187,60,289,893,3708
6,20915798,20915869,Os06g0551800_cns001,SV128210,DEL,8804,MAK7,down,LOC_Os06g35850,001 _ 生化学的性質 : Biochemical character,0.388473949,0.5687414,1.46404,0,0,127,187,60,289,893,3708
